match_id,season,event_name,event,match_date,team1,team2,toss_winner,toss_decision,winner,h2h_team1_wins%,h2h_venue_team1_wins%,team1_venue_wins%,team2_venue_wins%,team1_last_5_wins,team2_last_5_wins,ground
1267679,2021,Bangladesh tour of Zimbabwe,ODI,2021-07-20,Zimbabwe,Bangladesh,Bangladesh,field,Bangladesh,24,54,6,45,1,4,"Harare Sports Club, Harare"
1267678,2021,Bangladesh tour of Zimbabwe,ODI,2021-07-18,Zimbabwe,Bangladesh,Zimbabwe,bat,Bangladesh,24,54,6,45,1,4,"Harare Sports Club, Harare"
1267677,2021,Bangladesh tour of Zimbabwe,ODI,2021-07-16,Zimbabwe,Bangladesh,Zimbabwe,field,Bangladesh,24,54,6,45,1,3,"Harare Sports Club, Harare"
1263163,2021,Australia tour of West Indies,ODI,2021-07-26,West Indies,Australia,West Indies,bat,Australia,21,20,4,57,3,3,"Kensington Oval, Barbados, Bridgetown"
1263162,2021,Australia tour of West Indies,ODI,2021-07-24,West Indies,Australia,Australia,bat,West Indies,21,20,4,57,3,4,"Kensington Oval, Barbados, Bridgetown"
1263161,2021,Australia tour of West Indies,ODI,2021-07-20,West Indies,Australia,Australia,bat,Australia,21,20,4,57,4,3,"Kensington Oval, Barbados, Bridgetown"
1262757,2021,India tour of Sri Lanka,ODI,2021-07-23,Sri Lanka,India,India,bat,Sri Lanka,30,31,10,62,3,2,"R.Premadasa Stadium, Khettarama, Colombo"
1262756,2021,India tour of Sri Lanka,ODI,2021-07-20,Sri Lanka,India,Sri Lanka,bat,India,30,31,10,62,4,2,"R.Premadasa Stadium, Khettarama, Colombo"
1262755,2021,India tour of Sri Lanka,ODI,2021-07-18,Sri Lanka,India,Sri Lanka,bat,India,30,31,10,62,3,3,"R.Premadasa Stadium, Khettarama, Colombo"
1262347,2021,Sri Lanka tour of Bangladesh,ODI,2021-05-28,Sri Lanka,Bangladesh,Sri Lanka,bat,Sri Lanka,71,64,45,5,3,2,"Shere Bangla National Stadium, Mirpur, Dhaka"
1262346,2021,Sri Lanka tour of Bangladesh,ODI,2021-05-25,Sri Lanka,Bangladesh,Bangladesh,bat,Bangladesh,71,64,45,5,3,2,"Shere Bangla National Stadium, Mirpur, Dhaka"
1262344,2021,Sri Lanka tour of Bangladesh,ODI,2021-05-23,Sri Lanka,Bangladesh,Bangladesh,bat,Bangladesh,71,64,45,5,3,2,"Shere Bangla National Stadium, Mirpur, Dhaka"
1260085,2021,Scotland tour of Netherlands,ODI,2021-05-20,Scotland,Netherlands,Netherlands,bat,Scotland,50,50,50,16,4,1,"Hazelaarweg, Rotterdam"
1260084,2021,Scotland tour of Netherlands,ODI,2021-05-19,Scotland,Netherlands,Netherlands,bat,Netherlands,50,50,50,16,3,1,"Hazelaarweg, Rotterdam"
1252071,2021,West Indies v Sri Lanka,ODI,2021-03-14,West Indies,Sri Lanka,West Indies,field,West Indies,34,100,15,0,3,3,"Sir Vivian Richards Stadium, North Sound, Antigua"
1252070,2021,West Indies v Sri Lanka,ODI,2021-03-12,West Indies,Sri Lanka,West Indies,field,West Indies,34,100,15,0,3,2,"Sir Vivian Richards Stadium, North Sound, Antigua"
1252069,2021,West Indies v Sri Lanka,ODI,2021-03-10,West Indies,Sri Lanka,Sri Lanka,bat,West Indies,34,100,15,0,2,2,"Sir Vivian Richards Stadium, North Sound, Antigua"
1251964,2021,Ireland tour of Netherlands,ODI,2021-06-07,Netherlands,Ireland,Ireland,bat,Netherlands,33,66,66,33,1,3,"Sportpark Maarschalkerweerd, Utrecht"
1251963,2021,Ireland tour of Netherlands,ODI,2021-06-04,Netherlands,Ireland,Netherlands,bat,Ireland,33,66,66,33,1,2,"Sportpark Maarschalkerweerd, Utrecht"
1251962,2021,Ireland tour of Netherlands,ODI,2021-06-02,Netherlands,Ireland,Netherlands,bat,Netherlands,33,66,66,33,2,2,"Sportpark Maarschalkerweerd, Utrecht"
1251952,2021,South Africa tour of Ireland,ODI,2021-07-16,South Africa,Ireland,South Africa,bat,South Africa,80,50,50,9,3,2,"The Village, Malahide, Dublin"
1251951,2021,South Africa tour of Ireland,ODI,2021-07-13,South Africa,Ireland,South Africa,field,Ireland,80,50,50,9,3,2,"The Village, Malahide, Dublin"
1251574,2021,Pakistan tour of South Africa,ODI,2021-04-07,South Africa,Pakistan,South Africa,field,Pakistan,54,50,12,50,2,3,"Supersport Park, Centurion"
1251573,2021,Pakistan tour of South Africa,ODI,2021-04-04,South Africa,Pakistan,Pakistan,field,South Africa,54,33,10,66,2,3,"The Wanderers Stadium, Johannesburg"
1251572,2021,Pakistan tour of South Africa,ODI,2021-04-02,South Africa,Pakistan,Pakistan,field,Pakistan,54,50,12,50,2,2,"Supersport Park, Centurion"
1244525,2021,Ireland tour of United Arab Emirates,ODI,2021-01-18,United Arab Emirates,Ireland,United Arab Emirates,field,Ireland,11,50,25,50,3,2,"Sheikh Zayed Stadium, Abu Dhabi"
1244524,2021,Ireland tour of United Arab Emirates,ODI,2021-01-08,United Arab Emirates,Ireland,Ireland,bat,United Arab Emirates,11,50,25,50,4,3,"Sheikh Zayed Stadium, Abu Dhabi"
1244024,2021,West Indies tour of Bangladesh,ODI,2021-01-25,West Indies,Bangladesh,West Indies,field,Bangladesh,48,0,0,10,1,2,"Zahur Ahmed Chowdhury Stadium, Chittagong, Chattogram"
1244023,2021,ICC Men's Cricket World Cup Super League,ODI,2021-01-22,West Indies,Bangladesh,West Indies,bat,Bangladesh,48,60,54,4,0,3,"Shere Bangla National Stadium, Mirpur, Dhaka"
1244022,2021,ICC Men's Cricket World Cup Super League,ODI,2021-01-20,West Indies,Bangladesh,Bangladesh,field,Bangladesh,48,60,54,4,0,4,"Shere Bangla National Stadium, Mirpur, Dhaka"
1243395,2021,England tour of India,ODI,2021-03-28,India,England,England,field,India,64,75,50,20,3,0,"Maharashtra Cricket Association Stadium, Pune"
1243394,2021,England tour of India,ODI,2021-03-26,India,England,England,field,England,64,75,50,20,4,1,"Maharashtra Cricket Association Stadium, Pune"
1243393,2021,England tour of India,ODI,2021-03-23,India,England,England,field,India,64,75,50,20,4,1,"Maharashtra Cricket Association Stadium, Pune"
1239539,2021,Pakistan tour of England,ODI,2021-07-13,Pakistan,England,England,field,England,26,0,0,16,3,1,"Edgbaston Foundation Community Sports Ground, Birmingham"
1239538,2021,Pakistan tour of England,ODI,2021-07-10,Pakistan,England,Pakistan,field,England,26,40,28,13,4,2,"Lord'S, London"
1239537,2021,Pakistan tour of England,ODI,2021-07-08,Pakistan,England,England,field,England,26,66,66,11,5,2,"Sophia Gardens, Cardiff"
