match_id,season,match_date,event_name,team1,team2,toss_winner,toss_decision,winner,ground,h2h,h2h_team1_wins,h2h_team1_wins%,h2h_venue,h2h_venue_team1_wins,h2h_venue_team1_wins%,team1_venue,team2_venue,team1_venue_wins,team2_venue_wins,team1_venue_wins%,team2_venue_wins%,team1_last_5_wins,team2_last_5_wins
1090950,2017,2017-05-29,ICC World Cricket League Division Three,Singapore,Canada,Canada,field,Singapore,"Kyambogo Cricket Ground, Kampala",4,2,50,1,1,100,1,1,1,0,100,0,2,2
1090948,2017,2017-05-27,ICC World Cricket League Division Three,Singapore,Oman,Oman,field,Oman,"Entebbe Cricket Oval, Entebbe",3,1,33,1,0,0,1,1,0,1,0,100,3,5
1090946,2017,2017-05-27,ICC World Cricket League Division Three,Uganda,Malaysia,Uganda,field,Uganda,"Lugogo Cricket Oval, Kampala",3,1,33,1,1,100,4,1,1,0,25,0,3,2
1090945,2017,2017-05-26,ICC World Cricket League Division Three,Malaysia,Canada,Malaysia,field,Malaysia,"Entebbe Cricket Oval, Entebbe",4,1,25,1,1,100,1,1,1,0,100,0,2,1
1090944,2017,2017-05-26,ICC World Cricket League Division Three,Uganda,Oman,Uganda,bat,Oman,"Kyambogo Cricket Ground, Kampala",3,0,0,1,0,0,3,1,0,1,0,100,2,4
1090943,2017,2017-05-26,ICC World Cricket League Division Three,United States Of America,Singapore,United States of America,bat,Singapore,"Lugogo Cricket Oval, Kampala",4,2,50,1,0,0,1,1,0,1,0,100,2,4
1090942,2017,2017-05-24,ICC World Cricket League Division Three,Uganda,Singapore,Singapore,field,Uganda,"Entebbe Cricket Oval, Entebbe",3,2,67,1,1,100,1,1,1,0,100,0,2,4
1090940,2017,2017-05-24,ICC World Cricket League Division Three,Oman,Canada,Oman,field,Canada,"Lugogo Cricket Oval, Kampala",3,1,33,1,0,0,1,1,0,1,0,100,2,2
1068499,2017,2017-05-17,Royal London One-Day Cup,Kent,Essex,Kent,field,Essex,"St Lawrence Ground, Canterbury",7,2,29,2,1,50,11,2,1,1,9,50,1,4
1068497,2017,2017-05-16,Royal London One-Day Cup,Lancashire,Durham,Durham,field,Lancashire,"Riverside Ground, Chester-Le-Street",4,3,75,1,1,100,1,23,1,0,100,0,3,1
1068496,2017,2017-05-16,Royal London One-Day Cup,Yorkshire,Leicestershire,Leicestershire,field,Yorkshire,"Headingley, Leeds",8,7,88,3,3,100,18,3,3,0,16,0,3,1
1068495,2017,2017-05-16,Royal London One-Day Cup,Worcestershire,Derbyshire,Worcestershire,field,Worcestershire,"County Ground, Derby",7,4,57,4,3,75,4,30,3,1,75,3,4,1
1068493,2017,2017-05-14,Royal London One-Day Cup,Somerset,Essex,Somerset,field,Essex,"County Ground, Taunton",3,1,33,1,0,0,12,1,0,1,0,100,4,4
1068492,2017,2017-05-14,Royal London One-Day Cup,Kent,Glamorgan,Kent,field,Glamorgan,"St Helen'S, Swansea",6,2,33,1,0,0,1,4,0,1,0,25,1,1
1068491,2017,2017-05-14,Royal London One-Day Cup,Leicestershire,Derbyshire,Leicestershire,field,Leicestershire,"Grace Road, Leicester",6,2,33,4,2,50,12,4,2,2,16,50,4,1
1068490,2017,2017-05-14,Royal London One-Day Cup,Nottinghamshire,Lancashire,Lancashire,bat,Nottinghamshire,"Trent Bridge, Nottingham",6,4,67,2,2,100,10,2,2,0,20,0,4,5
1068489,2017,2017-05-14,Royal London One-Day Cup,Surrey,Hampshire,Hampshire,bat,Surrey,"Kennington Oval, London",5,1,20,2,1,50,22,2,1,1,4,50,2,4
