match_id,season,event_name,event,match_date,team1,team2,toss_winner,toss_decision,winner,h2h_team1_wins%,h2h_venue_team1_wins%,team1_venue_wins%,team2_venue_wins%,team1_last_5_wins,team2_last_5_wins,ground
692821,2014,LV= County Championship,MDM,2014-07-15,Warwickshire,Durham,Durham,field,Warwickshire,71,75,75,2,4,4,"Riverside Ground, Chester-Le-Street"
692819,2014,LV= County Championship,MDM,2014-07-15,Nottinghamshire,Lancashire,Nottinghamshire,field,Nottinghamshire,67,100,100,0,3,1,"Aigburth, Liverpool"
692817,2014,LV= County Championship,MDM,2014-07-15,Somerset,Northamptonshire,Somerset,bat,Somerset,100,100,100,0,5,3,"County Ground, Northampton"
692813,2014,LV= County Championship,MDM,2014-07-08,Sussex,Northamptonshire,Northamptonshire,field,Sussex,29,33,2,66,0,2,"County Ground, Hove, Brighton"
692809,2014,LV= County Championship,MDM,2014-07-02,Warwickshire,Nottinghamshire,Warwickshire,field,Warwickshire,83,100,5,0,4,0,"Edgbaston Foundation Community Sports Ground, Birmingham"
692803,2014,LV= County Championship,MDM,2014-06-24,Yorkshire,Warwickshire,Warwickshire,bat,Yorkshire,75,100,100,0,3,3,"Edgbaston Foundation Community Sports Ground, Birmingham"
692801,2014,LV= County Championship,MDM,2014-06-25,Sussex,Durham,Durham,bat,Durham,42,28,28,11,1,3,"Riverside Ground, Chester-Le-Street"
692799,2014,LV= County Championship,MDM,2014-06-25,Northamptonshire,Lancashire,Lancashire,bat,Lancashire,0,0,0,17,4,1,"Old Trafford, Manchester"
692797,2014,LV= County Championship,MDM,2014-06-25,Somerset,Nottinghamshire,Somerset,bat,Nottinghamshire,75,66,66,8,4,0,"Trent Bridge, Nottingham"
692793,2014,LV= County Championship,MDM,2014-06-18,Lancashire,Durham,Lancashire,field,Durham,33,25,25,6,4,4,"Riverside Ground, Chester-Le-Street"
