match_id,season,match_date,event_name,team1,team2,toss_winner,toss_decision,winner,ground,h2h,h2h_team1_wins,h2h_team1_wins%,h2h_venue,h2h_venue_team1_wins,h2h_venue_team1_wins%,team1_venue,team2_venue,team1_venue_wins,team2_venue_wins,team1_venue_wins%,team2_venue_wins%,team1_last_5_wins,team2_last_5_wins
1429013,2024,2024-04-24,Mongolia Women tour of Indonesia,Mongolia,Indonesia,Indonesia,bat,Indonesia,"Udayana Cricket Ground, Bali",6,0,0,6,0,0,6,6,0,6,0,100,0,4
1429628,2024,2024-04-23,BCA Kalahari Women's T20 International Tournament,Mozambique,Botswana,Mozambique,bat,Botswana,"Botswana Cricket Association Oval 1, Gaborone",4,0,0,3,0,0,7,15,0,3,0,20,1,3
1429627,2024,2024-04-23,BCA Kalahari Women's T20 International Tournament,Mozambique,Lesotho,Lesotho,field,Mozambique,"Botswana Cricket Association Oval 2, Gaborone",3,3,100,2,2,100,4,4,2,0,50,0,1,0
1429626,2024,2024-04-23,BCA Kalahari Women's T20 International Tournament,Rwanda,Botswana,Botswana,bat,Rwanda,"Botswana Cricket Association Oval 1, Gaborone",5,5,100,3,3,100,6,15,3,0,50,0,4,2
1429625,2024,2024-04-22,BCA Kalahari Women's T20 International Tournament,Mozambique,Botswana,Mozambique,bat,Botswana,"Botswana Cricket Association Oval 2, Gaborone",4,0,0,1,0,0,4,3,0,1,0,33,1,2
1429624,2024,2024-04-22,BCA Kalahari Women's T20 International Tournament,Lesotho,Rwanda,Lesotho,bat,Rwanda,"Botswana Cricket Association Oval 1, Gaborone",1,0,0,1,0,0,3,2,0,1,0,50,0,5
1429623,2024,2024-04-22,BCA Kalahari Women's T20 International Tournament,Rwanda,Mozambique,Mozambique,bat,Rwanda,"Botswana Cricket Association Oval 2, Gaborone",4,4,100,1,1,100,1,1,1,0,100,0,3,1
1429622,2024,2024-04-22,BCA Kalahari Women's T20 International Tournament,Lesotho,Botswana,Botswana,bat,Botswana,"Botswana Cricket Association Oval 1, Gaborone",4,0,0,2,0,0,3,15,0,2,0,13,0,1
1429012,2024,2024-04-22,Mongolia Women tour of Indonesia,Mongolia,Indonesia,Indonesia,bat,Indonesia,"Udayana Cricket Ground, Bali",6,0,0,6,0,0,6,6,0,6,0,100,0,4
1429011,2024,2024-04-22,Mongolia Women tour of Indonesia,Mongolia,Indonesia,Mongolia,bat,Indonesia,"Udayana Cricket Ground, Bali",6,0,0,6,0,0,6,6,0,6,0,100,0,4
