,match_id,season,match_date,event_name,gender,match_type,team1,team2,toss_winner,toss_decision,winner,ground
2798,1338047,2023,2023-02-14,ICC Women's T20 World Cup,female,T20,Bangladesh,Australia,Bangladesh,bat,Australia,"St George's Park, Port Elizabeth, Gqeberha"
2801,1338045,2023,2023-02-13,ICC Women's T20 World Cup,female,T20,Ireland,England,Ireland,bat,England,"Boland Bank Park, Paarl"
2804,1338046,2023,2023-02-13,ICC Women's T20 World Cup,female,T20,South Africa,New Zealand,South Africa,bat,South Africa,"Boland Bank Park, Paarl"
2805,1355841,2023,2023-02-12,Singapore Women tour of Cambodia,female,T20,Cambodia,Singapore,Singapore,field,Singapore,"Morodok Techo National Stadium, Phnom Penh"
2807,1338044,2023,2023-02-12,ICC Women's T20 World Cup,female,T20,Bangladesh,Sri Lanka,Bangladesh,bat,Sri Lanka,"Newlands, Cape Town"
2812,1338043,2023,2023-02-12,ICC Women's T20 World Cup,female,T20,Pakistan,India,Pakistan,bat,India,"Newlands, Cape Town"
2813,1338042,2023,2023-02-11,ICC Women's T20 World Cup,female,T20,Australia,New Zealand,New Zealand,field,Australia,"Boland Bank Park, Paarl"
2814,1338041,2023,2023-02-11,ICC Women's T20 World Cup,female,T20,West Indies,England,West Indies,bat,England,"Boland Bank Park, Paarl"
2816,1341257,2023,2023-02-11,Women's Super Smash,female,T20,Canterbury,Wellington,Canterbury,bat,Canterbury,"Hagley Oval, Christchurch"
2818,1355840,2023,2023-02-11,Singapore Women tour of Cambodia,female,T20,Cambodia,Singapore,Singapore,field,Singapore,"Morodok Techo National Stadium, Phnom Penh"
2819,1338040,2023,2023-02-10,ICC Women's T20 World Cup,female,T20,Sri Lanka,South Africa,South Africa,field,Sri Lanka,"Newlands, Cape Town"
2820,1355839,2023,2023-02-10,Singapore Women tour of Cambodia,female,T20,Cambodia,Singapore,Singapore,field,Singapore,"Morodok Techo National Stadium, Phnom Penh"
2824,1355838,2023,2023-02-09,Singapore Women tour of Cambodia,female,T20,Singapore,Cambodia,Cambodia,field,Singapore,"Morodok Techo National Stadium, Phnom Penh"
2826,1341256,2023,2023-02-09,Women's Super Smash,female,T20,Otago,Canterbury,Canterbury,field,Canterbury,"University Oval, Dunedin"
2840,1341255,2023,2023-02-06,Women's Super Smash,female,T20,Canterbury,Otago,Otago,field,Otago,"University Oval, Dunedin"
2843,1341254,2023,2023-02-05,Women's Super Smash,female,T20,Auckland,Wellington,Auckland,bat,Auckland,"Basin Reserve, Wellington"
2850,1341253,2023,2023-02-04,Women's Super Smash,female,T20,Canterbury,Otago,Otago,field,Otago,"Hagley Oval, Christchurch"
2857,1341252,2023,2023-02-03,Women's Super Smash,female,T20,Northern Districts,Central Districts,Central Districts,field,Central Districts,"Seddon Park, Hamilton"
2861,1344517,2023,2023-02-02,South Africa Women's T20I Tri-Series,female,T20,India,South Africa,India,bat,South Africa,"Buffalo Park, East London"
2872,1344516,2023,2023-01-30,South Africa Women's T20I Tri-Series,female,T20,West Indies,India,India,field,India,"Buffalo Park, East London"
2879,1341250,2023,2023-01-29,Women's Super Smash,female,T20,Central Districts,Otago,Central Districts,bat,Otago,"University Oval, Dunedin"
2886,1344515,2023,2023-01-28,South Africa Women's T20I Tri-Series,female,T20,India,South Africa,India,bat,no result,"Buffalo Park, East London"
2893,1341248,2023,2023-01-27,Women's Super Smash,female,T20,Canterbury,Central Districts,Central Districts,field,Canterbury,"Hagley Oval, Christchurch"
2894,1345096,2023,2023-01-26,Pakistan Women tour of Australia,female,T20,Pakistan,Australia,Pakistan,bat,Australia,"Bellerive Oval, Hobart"
2898,1344514,2023,2023-01-25,South Africa Women's T20I Tri-Series,female,T20,West Indies,South Africa,West Indies,bat,South Africa,"Buffalo Park, East London"
2903,1345095,2023,2023-01-24,Pakistan Women tour of Australia,female,T20,Pakistan,Australia,Pakistan,bat,Australia,"North Sydney Oval, Sydney"
2912,1341247,2023,2023-01-23,Women's Super Smash,female,T20,Wellington,Canterbury,Canterbury,field,Wellington,"Basin Reserve, Wellington"
2915,1344513,2023,2023-01-23,South Africa Women's T20I Tri-Series,female,T20,India,West Indies,India,bat,India,"Buffalo Park, East London"
2918,1341246,2023,2023-01-22,Women's Super Smash,female,T20,Auckland,Northern Districts,Northern Districts,field,Auckland,"Bay Oval, Mount Maunganui"
2929,1341245,2023,2023-01-21,Women's Super Smash,female,T20,Central Districts,Otago,Otago,field,Otago,"Saxton Oval, Nelson"
2930,1344512,2023,2023-01-21,South Africa Women's T20I Tri-Series,female,T20,South Africa,West Indies,South Africa,bat,South Africa,"Buffalo Park, East London"
2931,1345094,2023,2023-01-21,Pakistan Women tour of Australia,female,ODI,Australia,Pakistan,Pakistan,field,Australia,"North Sydney Oval, Sydney"
2938,1341244,2023,2023-01-20,Women's Super Smash,female,T20,Wellington,Auckland,Wellington,bat,Wellington,"Eden Park Outer Oval, Auckland"
2944,1344511,2023,2023-01-19,South Africa Women's T20I Tri-Series,female,T20,India,South Africa,South Africa,field,India,"Buffalo Park, East London"
2954,1345093,2023,2023-01-18,Pakistan Women tour of Australia,female,ODI,Pakistan,Australia,Pakistan,bat,Australia,"Allan Border Field, Brisbane"
2965,1345092,2023,2023-01-16,Pakistan Women tour of Australia,female,ODI,Pakistan,Australia,Australia,field,Australia,"Allan Border Field, Brisbane"
2971,1341243,2023,2023-01-15,Women's Super Smash,female,T20,Otago,Wellington,Otago,bat,Wellington,"University Oval, Dunedin"
2977,1341242,2023,2023-01-14,Women's Super Smash,female,T20,Central Districts,Auckland,Auckland,field,Auckland,"Eden Park Outer Oval, Auckland"
2987,1341241,2023,2023-01-13,Women's Super Smash,female,T20,Northern Districts,Canterbury,Northern Districts,bat,Canterbury,"Hagley Oval, Christchurch"
3015,1341240,2023,2023-01-08,Women's Super Smash,female,T20,Canterbury,Auckland,Auckland,field,Canterbury,"Eden Park Outer Oval, Auckland"
3020,1341239,2023,2023-01-07,Women's Super Smash,female,T20,Central Districts,Wellington,Central Districts,bat,Wellington,"Basin Reserve, Wellington"
3026,1341238,2023,2023-01-06,Women's Super Smash,female,T20,Northern Districts,Otago,Otago,field,no result,"Seddon Park, Hamilton"
3030,1341237,2023,2023-01-05,Women's Super Smash,female,T20,Auckland,Central Districts,Central Districts,field,Auckland,"Pukekura Park, New Plymouth"
3033,1341236,2023,2023-01-04,Women's Super Smash,female,T20,Wellington,Northern Districts,Northern Districts,field,Wellington,"Basin Reserve, Wellington"
3037,1341235,2023,2023-01-02,Women's Super Smash,female,T20,Otago,Auckland,Auckland,field,Otago,"Eden Park Outer Oval, Auckland"
3040,1341234,2023,2023-01-01,Women's Super Smash,female,T20,Wellington,Canterbury,Wellington,bat,Wellington,"Hagley Oval, Christchurch"
3047,1341233,2022,2022-12-31,Women's Super Smash,female,T20,Northern Districts,Central Districts,Central Districts,field,Northern Districts,"Pukekura Park, New Plymouth"
3050,1341232,2022,2022-12-30,Women's Super Smash,female,T20,Central Districts,Canterbury,Canterbury,field,Canterbury,"Pukekura Park, New Plymouth"
3053,1341231,2022,2022-12-29,Women's Super Smash,female,T20,Otago,Auckland,Otago,bat,Auckland,"John Davies Oval, Queenstown"
3058,1341230,2022,2022-12-28,Women's Super Smash,female,T20,Otago,Northern Districts,Northern Districts,field,Otago,"John Davies Oval, Queenstown"
3060,1341229,2022,2022-12-27,Women's Super Smash,female,T20,Wellington,Central Districts,Wellington,bat,Wellington,"Fitzherbert Park, Palmerston North"
3064,1341228,2022,2022-12-26,Women's Super Smash,female,T20,Auckland,Canterbury,Auckland,bat,Canterbury,"Hagley Oval, Christchurch"
3069,1341227,2022,2022-12-24,Women's Super Smash,female,T20,Wellington,Otago,Wellington,bat,Wellington,"Basin Reserve, Wellington"
3077,1341226,2022,2022-12-23,Women's Super Smash,female,T20,Canterbury,Northern Districts,Canterbury,bat,Canterbury,"Bay Oval, Mount Maunganui"
3080,1343938,2022,2022-12-22,England Women tour of West Indies,female,T20,West Indies,England,West Indies,bat,England,"Kensington Oval, Barbados, Bridgetown"
3088,1349151,2022,2022-12-21,Kenya Quadrangular Women's T20 Series,female,T20,Tanzania,Qatar,Tanzania,bat,Tanzania,"Gymkhana Club Ground, Nairobi"
3092,1349152,2022,2022-12-21,Kenya Quadrangular Women's T20 Series,female,T20,Kenya,Uganda,Kenya,bat,Uganda,"Gymkhana Club Ground, Nairobi"
3094,1345428,2022,2022-12-20,Australia Women tour of India,female,T20,Australia,India,India,field,Australia,"Brabourne Stadium, Mumbai"
3098,1346545,2022,2022-12-19,Kenya Quadrangular Women's T20 Series,female,T20,Tanzania,Kenya,Tanzania,bat,Kenya,"Gymkhana Club Ground, Nairobi"
3108,1343937,2022,2022-12-18,England Women tour of West Indies,female,T20,England,West Indies,England,bat,England,"Kensington Oval, Barbados, Bridgetown"
3110,1346543,2022,2022-12-18,Kenya Quadrangular Women's T20 Series,female,T20,Kenya,Uganda,Uganda,field,Uganda,"Gymkhana Club Ground, Nairobi"
3111,1349150,2022,2022-12-18,Kenya Quadrangular Women's T20 Series,female,T20,Tanzania,Qatar,Tanzania,bat,Tanzania,"Gymkhana Club Ground, Nairobi"
3117,1322343,2022,2022-12-17,Bangladesh Women tour of New Zealand,female,ODI,New Zealand,Bangladesh,Bangladesh,field,no result,"Seddon Park, Hamilton"
3119,1343936,2022,2022-12-17,England Women tour of West Indies,female,T20,England,West Indies,England,bat,England,"Kensington Oval, Barbados, Bridgetown"
3122,1345427,2022,2022-12-17,Australia Women tour of India,female,T20,Australia,India,India,field,Australia,"Brabourne Stadium, Mumbai"
3129,1346539,2022,2022-12-15,Kenya Quadrangular Women's T20 Series,female,T20,Qatar,Kenya,Qatar,bat,Kenya,"Gymkhana Club Ground, Nairobi"
3133,1343935,2022,2022-12-14,England Women tour of West Indies,female,T20,England,West Indies,England,bat,England,"Kensington Oval, Barbados, Bridgetown"
3137,1345426,2022,2022-12-14,Australia Women tour of India,female,T20,Australia,India,India,field,Australia,"Brabourne Stadium, Mumbai"
3139,1322342,2022,2022-12-14,Bangladesh Women tour of New Zealand,female,ODI,Bangladesh,New Zealand,Bangladesh,bat,no result,"McLean Park, Napier"
3151,1345425,2022,2022-12-11,Australia Women tour of India,female,T20,Australia,India,India,field,India,"Dr DY Patil Sports Academy, Mumbai, Navi Mumbai"
3152,1343934,2022,2022-12-11,England Women tour of West Indies,female,T20,West Indies,England,England,field,England,"Sir Vivian Richards Stadium, North Sound, Antigua"
3153,1322341,2022,2022-12-11,Bangladesh Women tour of New Zealand,female,ODI,Bangladesh,New Zealand,Bangladesh,bat,New Zealand,"Basin Reserve, Wellington"
3160,1345424,2022,2022-12-09,Australia Women tour of India,female,T20,India,Australia,Australia,field,Australia,"Dr DY Patil Sports Academy, Mumbai, Navi Mumbai"
3162,1343933,2022,2022-12-09,England Women tour of West Indies,female,ODI,England,West Indies,England,bat,England,"Sir Vivian Richards Stadium, North Sound, Antigua"
3174,1344621,2022,2022-12-07,Bangladesh Women tour of New Zealand,female,T20,New Zealand,Bangladesh,New Zealand,bat,New Zealand,"John Davies Oval, Queenstown"
3181,1343932,2022,2022-12-06,England Women tour of West Indies,female,ODI,England,West Indies,England,bat,England,"Sir Vivian Richards Stadium, North Sound, Antigua"
3193,1343931,2022,2022-12-04,England Women tour of West Indies,female,ODI,England,West Indies,West Indies,field,England,"Sir Vivian Richards Stadium, North Sound, Antigua"
3202,1344620,2022,2022-12-04,Bangladesh Women tour of New Zealand,female,T20,New Zealand,Bangladesh,New Zealand,bat,New Zealand,"University Oval, Dunedin"
3203,1344510,2022,2022-12-03,Netherlands Women tour of Thailand,female,T20,Thailand,Netherlands,Netherlands,field,Thailand,"Royal Chiangmai Golf Club, Chiang Mai"
3209,1344509,2022,2022-12-02,Netherlands Women tour of Thailand,female,T20,Netherlands,Thailand,Thailand,field,Thailand,"Royal Chiangmai Golf Club, Chiang Mai"
3211,1344619,2022,2022-12-02,Bangladesh Women tour of New Zealand,female,T20,New Zealand,Bangladesh,New Zealand,bat,New Zealand,"Hagley Oval, Christchurch"
3217,1344508,2022,2022-11-30,Netherlands Women tour of Thailand,female,T20,Thailand,Netherlands,Thailand,bat,Netherlands,"Royal Chiangmai Golf Club, Chiang Mai"
3220,1344507,2022,2022-11-29,Netherlands Women tour of Thailand,female,T20,Netherlands,Thailand,Netherlands,bat,Thailand,"Royal Chiangmai Golf Club, Chiang Mai"
3224,1344506,2022,2022-11-26,Netherlands Women tour of Thailand,female,ODI,Netherlands,Thailand,Netherlands,bat,Thailand,"Royal Chiangmai Golf Club, Chiang Mai"
3226,1341268,2022,2022-11-26,Women's Big Bash League,female,T20,Adelaide Strikers,Sydney Sixers,Adelaide Strikers,bat,Adelaide Strikers,"North Sydney Oval, Sydney"
3234,1341267,2022,2022-11-24,Women's Big Bash League,female,T20,Brisbane Heat,Adelaide Strikers,Brisbane Heat,bat,Adelaide Strikers,"Karen Rolton Oval, Adelaide"
3238,1344505,2022,2022-11-24,Netherlands Women tour of Thailand,female,ODI,Thailand,Netherlands,Netherlands,field,Thailand,"Royal Chiangmai Golf Club, Chiang Mai"
3240,1341266,2022,2022-11-23,Women's Big Bash League,female,T20,Brisbane Heat,Hobart Hurricanes,Hobart Hurricanes,field,Brisbane Heat,"Karen Rolton Oval, Adelaide"
3247,1344504,2022,2022-11-22,Netherlands Women tour of Thailand,female,ODI,Thailand,Netherlands,Thailand,bat,Thailand,"Royal Chiangmai Golf Club, Chiang Mai"
3258,1344503,2022,2022-11-20,Netherlands Women tour of Thailand,female,ODI,Thailand,Netherlands,Netherlands,field,Thailand,"Royal Chiangmai Golf Club, Chiang Mai"
3259,1323609,2022,2022-11-20,Women's Big Bash League,female,T20,Adelaide Strikers,Sydney Thunder,Sydney Thunder,field,Adelaide Strikers,"North Sydney Oval, Sydney"
3260,1323608,2022,2022-11-20,Women's Big Bash League,female,T20,Brisbane Heat,Melbourne Stars,Melbourne Stars,field,no result,"Ted Summerton Reserve, Moe"
3261,1323607,2022,2022-11-20,Women's Big Bash League,female,T20,Hobart Hurricanes,Sydney Sixers,Sydney Sixers,field,Sydney Sixers,"North Sydney Oval, Sydney"
3262,1323606,2022,2022-11-20,Women's Big Bash League,female,T20,Perth Scorchers,Melbourne Renegades,Melbourne Renegades,field,Melbourne Renegades,"Ted Summerton Reserve, Moe"
3267,1323605,2022,2022-11-19,Women's Big Bash League,female,T20,Melbourne Stars,Perth Scorchers,Perth Scorchers,field,Melbourne Stars,"Ted Summerton Reserve, Moe"
3273,1323603,2022,2022-11-18,Women's Big Bash League,female,T20,Hobart Hurricanes,Adelaide Strikers,Adelaide Strikers,field,Adelaide Strikers,"North Sydney Oval, Sydney"
3274,1323604,2022,2022-11-18,Women's Big Bash League,female,T20,Sydney Sixers,Sydney Thunder,Sydney Thunder,field,Sydney Sixers,"North Sydney Oval, Sydney"
3285,1308238,2022,2022-11-16,Ireland Women tour of Pakistan,female,T20,Ireland,Pakistan,Ireland,bat,Ireland,"Gaddafi Stadium, Lahore"
3286,1323601,2022,2022-11-16,Women's Big Bash League,female,T20,Hobart Hurricanes,Melbourne Stars,Melbourne Stars,field,Hobart Hurricanes,"Latrobe Recreation Ground, Latrobe"
3289,1323602,2022,2022-11-16,Women's Big Bash League,female,T20,Brisbane Heat,Sydney Sixers,Sydney Sixers,field,Sydney Sixers,"North Sydney Oval, Sydney"
3293,1323599,2022,2022-11-15,Women's Big Bash League,female,T20,Hobart Hurricanes,Melbourne Stars,Melbourne Stars,field,Melbourne Stars,"Latrobe Recreation Ground, Latrobe"
3295,1323600,2022,2022-11-15,Women's Big Bash League,female,T20,Sydney Thunder,Melbourne Renegades,Melbourne Renegades,field,Melbourne Renegades,"Manuka Oval, Canberra"
3296,1308237,2022,2022-11-14,Ireland Women tour of Pakistan,female,T20,Ireland,Pakistan,Pakistan,field,Pakistan,"Gaddafi Stadium, Lahore"
3299,1339558,2022,2022-11-14,Women's T20 Pentangular Series (in Spain),female,T20,Spain,Sweden,Sweden,field,Spain,"Desert Springs Cricket Ground, Almeria"
3302,1323598,2022,2022-11-14,Women's Big Bash League,female,T20,Brisbane Heat,Adelaide Strikers,Brisbane Heat,bat,Brisbane Heat,"Karen Rolton Oval, Adelaide"
3303,1323597,2022,2022-11-13,Women's Big Bash League,female,T20,Adelaide Strikers,Sydney Thunder,Sydney Thunder,field,no result,"Nuriootpa Centennial Park, Nuriootpa"
3304,1323595,2022,2022-11-13,Women's Big Bash League,female,T20,Perth Scorchers,Sydney Sixers,Sydney Sixers,field,Sydney Sixers,"Junction Oval, Melbourne"
3305,1339555,2022,2022-11-13,Women's T20 Pentangular Series (in Spain),female,T20,Spain,Norway,Norway,field,Spain,"Desert Springs Cricket Ground, Almeria"
3306,1323596,2022,2022-11-13,Women's Big Bash League,female,T20,Melbourne Renegades,Melbourne Stars,Melbourne Stars,field,Melbourne Stars,"Junction Oval, Melbourne"
3308,1308236,2022,2022-11-12,Ireland Women tour of Pakistan,female,T20,Pakistan,Ireland,Pakistan,bat,Ireland,"Gaddafi Stadium, Lahore"
3309,1323594,2022,2022-11-12,Women's Big Bash League,female,T20,Brisbane Heat,Hobart Hurricanes,Hobart Hurricanes,field,Hobart Hurricanes,"Karen Rolton Oval, Adelaide"
3310,1323593,2022,2022-11-12,Women's Big Bash League,female,T20,Sydney Sixers,Melbourne Stars,Melbourne Stars,field,Sydney Sixers,"Junction Oval, Melbourne"
3311,1323592,2022,2022-11-12,Women's Big Bash League,female,T20,Perth Scorchers,Melbourne Renegades,Melbourne Renegades,field,Perth Scorchers,"Junction Oval, Melbourne"
3312,1323591,2022,2022-11-11,Women's Big Bash League,female,T20,Hobart Hurricanes,Adelaide Strikers,Adelaide Strikers,field,Hobart Hurricanes,"Karen Rolton Oval, Adelaide"
3315,1323590,2022,2022-11-10,Women's Big Bash League,female,T20,Melbourne Renegades,Sydney Sixers,Sydney Sixers,field,no result,"Junction Oval, Melbourne"
3317,1323589,2022,2022-11-09,Women's Big Bash League,female,T20,Brisbane Heat,Perth Scorchers,Perth Scorchers,field,Brisbane Heat,"Lilac Hill Park, Perth"
3318,1308235,2022,2022-11-09,Ireland Women tour of Pakistan,female,ODI,Ireland,Pakistan,Ireland,bat,Pakistan,"Gaddafi Stadium, Lahore"
3321,1323588,2022,2022-11-07,Women's Big Bash League,female,T20,Melbourne Renegades,Hobart Hurricanes,Hobart Hurricanes,field,Hobart Hurricanes,"Bellerive Oval, Hobart"
3326,1323587,2022,2022-11-06,Women's Big Bash League,female,T20,Perth Scorchers,Adelaide Strikers,Perth Scorchers,bat,Adelaide Strikers,"Lilac Hill Park, Perth"
3327,1323586,2022,2022-11-06,Women's Big Bash League,female,T20,Sydney Thunder,Melbourne Renegades,Sydney Thunder,bat,Melbourne Renegades,"Bellerive Oval, Hobart"
3328,1323585,2022,2022-11-06,Women's Big Bash League,female,T20,Hobart Hurricanes,Brisbane Heat,Brisbane Heat,field,Brisbane Heat,"Bellerive Oval, Hobart"
3330,1308234,2022,2022-11-06,Ireland Women tour of Pakistan,female,ODI,Ireland,Pakistan,Ireland,bat,Pakistan,"Gaddafi Stadium, Lahore"
3332,1323584,2022,2022-11-05,Women's Big Bash League,female,T20,Sydney Sixers,Perth Scorchers,Sydney Sixers,bat,Perth Scorchers,"Lilac Hill Park, Perth"
3333,1323583,2022,2022-11-05,Women's Big Bash League,female,T20,Melbourne Stars,Adelaide Strikers,Adelaide Strikers,field,Adelaide Strikers,"Lilac Hill Park, Perth"
3340,1308233,2022,2022-11-04,Ireland Women tour of Pakistan,female,ODI,Pakistan,Ireland,Pakistan,bat,Pakistan,"Gaddafi Stadium, Lahore"
3344,1323582,2022,2022-11-04,Women's Big Bash League,female,T20,Brisbane Heat,Sydney Thunder,Brisbane Heat,bat,Brisbane Heat,"Bellerive Oval, Hobart"
3345,1323581,2022,2022-11-03,Women's Big Bash League,female,T20,Melbourne Renegades,Hobart Hurricanes,Hobart Hurricanes,field,Hobart Hurricanes,"Bellerive Oval, Hobart"
3350,1323580,2022,2022-11-02,Women's Big Bash League,female,T20,Sydney Sixers,Sydney Thunder,Sydney Sixers,bat,Sydney Sixers,"North Sydney Oval, Sydney"
3353,1323579,2022,2022-11-02,Women's Big Bash League,female,T20,Melbourne Stars,Adelaide Strikers,Adelaide Strikers,field,Melbourne Stars,"North Sydney Oval, Sydney"
3364,1323578,2022,2022-10-31,Women's Big Bash League,female,T20,Sydney Thunder,Melbourne Stars,Melbourne Stars,field,no result,"Eastern Oval, Ballarat"
