match_id,season,match_date,event_name,team1,team2,toss_winner,toss_decision,winner,ground,h2h,h2h_team1_wins,h2h_team1_wins%,h2h_venue,h2h_venue_team1_wins,h2h_venue_team1_wins%,team1_venue,team2_venue,team1_venue_wins,team2_venue_wins,team1_venue_wins%,team2_venue_wins%,team1_last_5_wins,team2_last_5_wins
1263577,2022,2022-02-08,Women's Ashes,England,Australia,England,bat,Australia,"Junction Oval, Melbourne",25,8,32,2,0,0,2,4,0,2,0,50,4,4
1277095,2022,2022-02-06,West Indies Women tour of South Africa,West Indies,South Africa,West Indies,bat,South Africa,"The Wanderers Stadium, Johannesburg",15,5,33,3,1,33,3,3,1,2,33,66,4,3
1263576,2022,2022-02-06,Women's Ashes,England,Australia,Australia,field,Australia,"Junction Oval, Melbourne",25,8,32,2,0,0,2,4,0,2,0,50,4,4
1277094,2022,2022-02-03,West Indies Women tour of South Africa,West Indies,South Africa,South Africa,bat,South Africa,"The Wanderers Stadium, Johannesburg",15,5,33,3,1,33,3,3,1,2,33,66,5,3
1263575,2022,2022-02-03,Women's Ashes,England,Australia,England,field,Australia,"Manuka Oval, Canberra",25,8,32,1,0,0,1,3,0,1,0,33,4,4
1277093,2022,2022-01-31,West Indies Women tour of South Africa,West Indies,South Africa,West Indies,field,West Indies,"The Wanderers Stadium, Johannesburg",15,5,33,3,1,33,3,3,1,2,33,66,4,2
1286915,2021,2021-11-27,ICC Women's Cricket World Cup Qualifier,Pakistan,Zimbabwe,Zimbabwe,field,Pakistan,"Sunrise Sports Club, Harare",1,1,100,1,1,100,1,1,1,0,100,0,2,1
1286901,2021,2021-11-21,ICC Women's Cricket World Cup Qualifier,Pakistan,Bangladesh,Bangladesh,field,Bangladesh,"Old Hararians Sports Club, Harare",7,3,43,1,0,0,1,1,0,1,0,100,3,3
1288322,2021,2021-11-15,Bangladesh Women in Zimbabwe ODI Series,Zimbabwe,Bangladesh,Zimbabwe,bat,Bangladesh,"Queens Sports Club, Bulawayo",1,0,0,1,0,0,1,1,0,1,0,100,1,2
1288211,2021,2021-11-14,West Indies Women tour of Pakistan,West Indies,Pakistan,West Indies,field,West Indies,"National Stadium, Karachi",15,11,73,6,6,100,6,9,6,0,100,0,3,0
1288210,2021,2021-11-11,West Indies Women tour of Pakistan,West Indies,Pakistan,Pakistan,field,West Indies,"National Stadium, Karachi",15,11,73,6,6,100,6,9,6,0,100,0,2,1
1288209,2021,2021-11-08,West Indies Women tour of Pakistan,West Indies,Pakistan,Pakistan,field,West Indies,"National Stadium, Karachi",15,11,73,6,6,100,6,9,6,0,100,0,1,2
1281420,2021,2021-10-11,Ireland Women tour of Zimbabwe,Zimbabwe,Ireland,Zimbabwe,field,Ireland,"Harare Sports Club, Harare",6,1,17,6,1,16,8,6,1,5,12,83,1,3
1281419,2021,2021-10-09,Ireland Women tour of Zimbabwe,Zimbabwe,Ireland,Zimbabwe,bat,Ireland,"Harare Sports Club, Harare",6,1,17,6,1,16,8,6,1,5,12,83,1,3
1281418,2021,2021-10-07,Ireland Women tour of Zimbabwe,Zimbabwe,Ireland,Zimbabwe,field,Ireland,"Harare Sports Club, Harare",6,1,17,6,1,16,8,6,1,5,12,83,1,2
1281417,2021,2021-10-05,Ireland Women tour of Zimbabwe,Zimbabwe,Ireland,Zimbabwe,field,Zimbabwe,"Harare Sports Club, Harare",6,1,17,6,1,16,8,6,1,5,12,83,1,1
1263619,2021,2021-09-26,India Women tour of Australia,India,Australia,Australia,bat,India,"Ray Mitchell Oval, Harrup Park, Mackay",12,3,25,3,1,33,3,3,1,2,33,66,2,5
1260107,2021,2021-09-26,New Zealand Women tour of England,New Zealand,England,New Zealand,field,England,"St Lawrence Ground, Canterbury",18,4,22,1,0,0,1,3,0,1,0,33,3,2
1263618,2021,2021-09-24,India Women tour of Australia,India,Australia,Australia,field,Australia,"Ray Mitchell Oval, Harrup Park, Mackay",12,3,25,3,1,33,3,3,1,2,33,66,2,5
1260106,2021,2021-09-23,New Zealand Women tour of England,New Zealand,England,England,field,England,"County Ground, Derby",18,4,22,3,0,0,4,5,0,3,0,60,2,1
1263617,2021,2021-09-21,India Women tour of Australia,India,Australia,Australia,field,Australia,"Ray Mitchell Oval, Harrup Park, Mackay",12,3,25,3,1,33,3,3,1,2,33,66,2,5
1260105,2021,2021-09-21,New Zealand Women tour of England,New Zealand,England,New Zealand,field,New Zealand,"Grace Road, Leicester",18,4,22,2,2,100,2,7,2,0,100,0,2,0
1273422,2021,2021-09-19,South Africa Women tour of West Indies,West Indies,South Africa,West Indies,bat,West Indies,"Sir Vivian Richards Stadium, North Sound, Antigua",15,5,33,2,1,50,14,2,1,1,7,50,0,3
1260104,2021,2021-09-19,New Zealand Women tour of England,New Zealand,England,New Zealand,field,England,"County Ground, New Road, Worcester",18,4,22,1,0,0,1,5,0,1,0,20,2,0
1273421,2021,2021-09-16,South Africa Women tour of West Indies,West Indies,South Africa,West Indies,field,South Africa,"Sir Vivian Richards Stadium, North Sound, Antigua",15,5,33,2,1,50,14,2,1,1,7,50,0,3
1260103,2021,2021-09-16,New Zealand Women tour of England,New Zealand,England,New Zealand,field,England,"County Ground, Bristol",18,4,22,1,0,0,2,6,0,1,0,16,2,1
1273420,2021,2021-09-13,South Africa Women tour of West Indies,West Indies,South Africa,South Africa,field,South Africa,"Coolidge Cricket Ground, Antigua, Coolidge",15,5,33,3,0,0,7,3,0,3,0,100,1,2
1273419,2021,2021-09-10,South Africa Women tour of West Indies,West Indies,South Africa,West Indies,bat,South Africa,"Coolidge Cricket Ground, Antigua, Coolidge",15,5,33,3,0,0,7,3,0,3,0,100,2,3
1273418,2021,2021-09-07,South Africa Women tour of West Indies,West Indies,South Africa,West Indies,bat,South Africa,"Coolidge Cricket Ground, Antigua, Coolidge",15,5,33,3,0,0,7,3,0,3,0,100,3,4
1267329,2021,2021-07-18,Pakistan Women tour of West Indies,West Indies,Pakistan,West Indies,field,Pakistan,"Coolidge Cricket Ground, Antigua, Coolidge",15,11,73,3,2,66,7,3,2,1,28,33,3,3
1267328,2021,2021-07-15,Pakistan Women tour of West Indies,West Indies,Pakistan,Pakistan,field,Pakistan,"Sir Vivian Richards Stadium, North Sound, Antigua",15,11,73,2,1,50,14,2,1,1,7,50,3,3
1267327,2021,2021-07-12,Pakistan Women tour of West Indies,West Indies,Pakistan,West Indies,field,West Indies,"Sir Vivian Richards Stadium, North Sound, Antigua",15,11,73,2,1,50,14,2,1,1,7,50,3,4
1267326,2021,2021-07-09,Pakistan Women tour of West Indies,West Indies,Pakistan,Pakistan,bat,West Indies,"Coolidge Cricket Ground, Antigua, Coolidge",15,11,73,3,2,66,7,3,2,1,28,33,2,4
1267325,2021,2021-07-07,Pakistan Women tour of West Indies,West Indies,Pakistan,West Indies,field,West Indies,"Coolidge Cricket Ground, Antigua, Coolidge",15,11,73,3,2,66,7,3,2,1,28,33,1,3
1260096,2021,2021-07-03,India Women tour of England,India,England,India,field,India,"County Ground, New Road, Worcester",22,10,45,1,1,100,1,5,1,0,100,0,3,2
1260095,2021,2021-06-30,India Women tour of England,India,England,England,field,England,"The Cooper Associates County Ground, Taunton",22,10,45,1,0,0,1,1,0,1,0,100,3,2
1260094,2021,2021-06-27,India Women tour of England,India,England,England,field,England,"County Ground, Bristol",22,10,45,1,0,0,2,6,0,1,0,16,2,3
1249243,2021,2021-04-10,Australia Women tour of New Zealand,New Zealand,Australia,New Zealand,field,Australia,"Bay Oval, Mount Maunganui",20,3,15,7,1,14,8,8,1,6,12,75,2,5
1249242,2021,2021-04-07,Australia Women tour of New Zealand,New Zealand,Australia,New Zealand,field,Australia,"Bay Oval, Mount Maunganui",20,3,15,7,1,14,8,8,1,6,12,75,3,5
1249241,2021,2021-04-04,Australia Women tour of New Zealand,New Zealand,Australia,Australia,field,Australia,"Bay Oval, Mount Maunganui",20,3,15,7,1,14,8,8,1,6,12,75,3,5
1253271,2021,2021-03-17,South Africa Women tour of India,South Africa,India,South Africa,field,South Africa,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",18,8,44,5,4,80,5,5,4,1,80,20,3,2
1253270,2021,2021-03-14,India Women v South Africa Women,South Africa,India,South Africa,field,South Africa,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",18,8,44,5,4,80,5,5,4,1,80,20,3,3
1253269,2021,2021-03-12,India Women v South Africa Women,South Africa,India,South Africa,field,South Africa,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",18,8,44,5,4,80,5,5,4,1,80,20,3,3
1253268,2021,2021-03-09,South Africa Women tour of India,South Africa,India,India,field,India,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",18,8,44,5,4,80,5,5,4,1,80,20,3,2
1253267,2021,2021-03-07,South Africa Women tour of India,South Africa,India,South Africa,field,South Africa,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",18,8,44,5,4,80,5,5,4,1,80,20,4,2
1249234,2021,2021-02-28,England Women tour of New Zealand,New Zealand,England,England,bat,New Zealand,"University Oval, Dunedin",18,4,22,2,1,50,3,3,1,1,33,33,3,4
1249233,2021,2021-02-26,England Women tour of New Zealand,New Zealand,England,New Zealand,bat,England,"University Oval, Dunedin",18,4,22,2,1,50,3,3,1,1,33,33,4,3
1249232,2021,2021-02-23,England Women tour of New Zealand,New Zealand,England,New Zealand,bat,England,"Hagley Oval, Christchurch",18,4,22,1,0,0,1,3,0,1,0,33,4,3
1244845,2021,2021-01-26,Pakistan Women tour of South Africa,South Africa,Pakistan,Pakistan,field,South Africa,"Kingsmead, Durban",14,12,86,3,3,100,4,3,3,0,75,0,5,2
1244844,2021,2021-01-23,Pakistan Women tour of South Africa,South Africa,Pakistan,Pakistan,field,South Africa,"Kingsmead, Durban",14,12,86,3,3,100,4,3,3,0,75,0,5,3
1244843,2021,2021-01-20,Pakistan Women tour of South Africa,South Africa,Pakistan,Pakistan,field,South Africa,"Kingsmead, Durban",14,12,86,3,3,100,4,3,3,0,75,0,5,2
1223946,2020,2020-10-07,New Zealand Women tour of Australia,New Zealand,Australia,New Zealand,field,Australia,"Allan Border Field, Brisbane",20,3,15,3,0,0,3,10,0,3,0,30,3,5
1223945,2020,2020-10-05,New Zealand Women tour of Australia,New Zealand,Australia,Australia,field,Australia,"Allan Border Field, Brisbane",20,3,15,3,0,0,3,10,0,3,0,30,3,5
1223944,2020,2020-10-03,New Zealand Women tour of Australia,New Zealand,Australia,Australia,field,Australia,"Allan Border Field, Brisbane",20,3,15,3,0,0,3,10,0,3,0,30,2,5
1187716,2020,2020-01-30,South Africa Women in New Zealand ODI Series,South Africa,New Zealand,South Africa,field,South Africa,"Seddon Park, Hamilton",12,8,67,2,2,100,2,2,2,0,100,0,4,2
1187715,2020,2020-01-27,South Africa Women in New Zealand ODI Series,South Africa,New Zealand,New Zealand,bat,South Africa,"Eden Park Outer Oval, Auckland",12,8,67,2,2,100,2,2,2,0,100,0,4,2
1187714,2020,2020-01-25,South Africa Women in New Zealand ODI Series,South Africa,New Zealand,South Africa,field,South Africa,"Eden Park Outer Oval, Auckland",12,8,67,2,2,100,2,2,2,0,100,0,4,2
1208345,2019,2019-12-12,England Women ODI tour of Malaysia,Pakistan,England,England,bat,England,"Kinrara Academy Oval, Kuala Lumpur",11,0,0,2,0,0,5,2,0,2,0,100,2,4
1208344,2019,2019-12-09,England Women ODI tour of Malaysia,Pakistan,England,England,bat,England,"Kinrara Academy Oval, Kuala Lumpur",11,0,0,2,0,0,5,2,0,2,0,100,1,3
1202251,2019,2019-11-06,India Women tour of West Indies,West Indies,India,West Indies,bat,India,"Sir Vivian Richards Stadium, North Sound, Antigua",6,1,17,3,1,33,14,3,1,2,7,66,1,1
1202250,2019,2019-11-03,India Women tour of West Indies,West Indies,India,India,bat,India,"Sir Vivian Richards Stadium, North Sound, Antigua",6,1,17,3,1,33,14,3,1,2,7,66,1,1
1202249,2019,2019-11-01,India Women in West Indies,West Indies,India,West Indies,bat,West Indies,"Sir Vivian Richards Stadium, North Sound, Antigua",6,1,17,3,1,33,14,3,1,2,7,66,0,1
1200182,2019,2019-10-14,South Africa Women tour of India,South Africa,India,India,bat,India,"Reliance Stadium, Vadodara",18,8,44,3,0,0,3,3,0,3,0,100,4,1
1200181,2019,2019-10-11,South Africa Women tour of India,South Africa,India,India,field,India,"Reliance Stadium, Vadodara",18,8,44,3,0,0,3,3,0,3,0,100,4,2
1200180,2019,2019-10-09,South Africa Women tour of India,South Africa,India,South Africa,bat,India,"Reliance Stadium, Vadodara",18,8,44,3,0,0,3,3,0,3,0,100,5,2
1183515,2019,2019-10-09,ICC Women's Championship,Sri Lanka,Australia,Sri Lanka,bat,Australia,"Allan Border Field, Brisbane",7,0,0,3,0,0,3,10,0,3,0,30,0,5
1183514,2019,2019-10-07,ICC Women's Championship,Sri Lanka,Australia,Australia,bat,Australia,"Allan Border Field, Brisbane",7,0,0,3,0,0,3,10,0,3,0,30,0,5
1183513,2019,2019-10-05,ICC Women's Championship,Sri Lanka,Australia,Australia,bat,Australia,"Allan Border Field, Brisbane",7,0,0,3,0,0,3,10,0,3,0,30,0,5
1198474,2019,2019-09-11,ICC Women's Championship,West Indies,Australia,West Indies,bat,Australia,"Sir Vivian Richards Stadium, North Sound, Antigua",12,0,0,1,0,0,14,1,0,1,0,100,0,5
1198472,2019,2019-09-05,Australia Women tour of West Indies,West Indies,Australia,West Indies,field,Australia,"Coolidge Cricket Ground, Antigua, Coolidge",12,0,0,1,0,0,7,1,0,1,0,100,1,5
1168024,2019,2019-07-07,Australia Women tour of England,England,Australia,England,field,Australia,"St Lawrence Ground, Canterbury",25,8,32,1,0,0,1,1,0,1,0,100,3,5
1168023,2019,2019-07-04,Australia Women tour of England,England,Australia,England,bat,Australia,"Grace Road, Leicester",25,8,32,2,0,0,2,3,0,2,0,66,2,5
1168022,2019,2019-07-02,Australia Women tour of England,England,Australia,Australia,field,Australia,"Grace Road, Leicester",25,8,32,2,0,0,2,3,0,2,0,66,2,5
1168018,2019,2019-06-13,ICC Women's Championship,West Indies,England,West Indies,field,England,"County Ground, Chelmsford",8,1,12,1,0,0,1,2,0,1,0,50,2,3
1168017,2019,2019-06-09,ICC Women's Championship,West Indies,England,England,bat,England,"County Ground, New Road, Worcester",8,1,12,1,0,0,1,5,0,1,0,20,2,4
1168016,2019,2019-06-06,ICC Women's Championship,West Indies,England,England,bat,England,"Grace Road, Leicester",8,1,12,1,0,0,3,7,0,1,0,14,2,4
1177016,2019,2019-05-09,Pakistan Women tour of South Africa,South Africa,Pakistan,South Africa,field,South Africa,"Senwes Park, Potchefstroom",14,12,86,2,1,50,13,2,1,1,7,50,5,1
1177015,2019,2019-05-06,Pakistan Women tour of South Africa,South Africa,Pakistan,Pakistan,field,Pakistan,"Senwes Park, Potchefstroom",14,12,86,2,1,50,13,2,1,1,7,50,5,1
1176434,2019,2019-03-21,England Women in Sri Lanka ODI Series,Sri Lanka,England,Sri Lanka,bat,England,"Ftz Sports Complex (Boi), Katunayake",10,1,10,1,0,0,1,1,0,1,0,100,0,4
1176433,2019,2019-03-18,England Women in Sri Lanka ODI Series,Sri Lanka,England,Sri Lanka,bat,England,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",10,1,10,2,0,0,2,2,0,2,0,100,0,4
1176432,2019,2019-03-16,England Women in Sri Lanka ODI Series,Sri Lanka,England,Sri Lanka,field,England,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",10,1,10,2,0,0,2,2,0,2,0,100,0,3
1144984,2019,2019-03-03,Rose Bowl,New Zealand,Australia,New Zealand,bat,Australia,"Junction Oval, Melbourne",20,3,15,1,0,0,1,4,0,1,0,25,1,5
1172162,2019,2019-02-28,England Women tour of India,India,England,India,bat,England,"Wankhede Stadium, Mumbai",22,10,45,3,2,66,6,3,2,1,33,33,2,2
1172161,2019,2019-02-25,England Women tour of India,India,England,England,bat,India,"Wankhede Stadium, Mumbai",22,10,45,3,2,66,6,3,2,1,33,33,1,2
1144983,2019,2019-02-24,Rose Bowl,New Zealand,Australia,New Zealand,field,Australia,"Karen Rolton Oval, Adelaide",20,3,15,1,0,0,1,1,0,1,0,100,1,5
1172160,2019,2019-02-22,England Women tour of India,India,England,England,field,India,"Wankhede Stadium, Mumbai",22,10,45,3,2,66,6,3,2,1,33,33,1,2
1144982,2019,2019-02-22,Rose Bowl,New Zealand,Australia,New Zealand,field,Australia,"W.A.C.A. Ground, Perth",20,3,15,1,0,0,1,1,0,1,0,100,1,5
1168166,2019,2019-02-17,Sri Lanka in South Africa ODI Series,Sri Lanka,South Africa,Sri Lanka,bat,South Africa,"Senwes Park, Potchefstroom",10,2,20,5,1,20,5,5,1,4,20,80,1,3
1168165,2019,2019-02-14,Sri Lanka in South Africa ODI Series,Sri Lanka,South Africa,Sri Lanka,field,South Africa,"Senwes Park, Potchefstroom",10,2,20,5,1,20,5,5,1,4,20,80,1,2
1168164,2019,2019-02-11,Sri Lanka in South Africa ODI Series,Sri Lanka,South Africa,Sri Lanka,field,South Africa,"Senwes Park, Potchefstroom",10,2,20,5,1,20,5,5,1,4,20,80,1,2
1172211,2019,2019-02-09,Pakistan vs West Indies ODI Series,West Indies,Pakistan,Pakistan,bat,Pakistan,"Icc Global Cricket Academy, Dubai",15,11,73,1,0,0,1,1,0,1,0,100,2,1
1172210,2019,2019-02-07,Pakistan vs West Indies ODI Series,West Indies,Pakistan,West Indies,bat,West Indies,"Dubai International Cricket Stadium, Dubai",15,11,73,1,1,100,1,1,1,0,100,0,1,1
1153857,2019,2019-02-01,India in New Zealand ODI Series,New Zealand,India,New Zealand,field,New Zealand,"Seddon Park, Hamilton",12,6,50,2,2,100,4,3,2,0,50,0,0,1
1153856,2019,2019-01-29,India in New Zealand ODI Series,New Zealand,India,India,field,India,"Bay Oval, Mount Maunganui",12,6,50,1,0,0,8,2,0,1,0,50,1,1
1153855,2019,2019-01-24,India in New Zealand ODI Series,New Zealand,India,India,field,India,"Mclean Park, Napier",12,6,50,1,0,0,1,1,0,1,0,100,1,1
1161230,2018,2018-10-22,ICC Women's Championship,Pakistan,Australia,Australia,bat,Australia,"Kinrara Academy Oval, Kuala Lumpur",10,0,0,3,0,0,5,3,0,3,0,100,1,5
1161229,2018,2018-10-20,ICC Women's Championship,Pakistan,Australia,Australia,bat,Australia,"Kinrara Academy Oval, Kuala Lumpur",10,0,0,3,0,0,5,3,0,3,0,100,1,5
1161228,2018,2018-10-18,ICC Women's Championship,Pakistan,Australia,Pakistan,bat,Australia,"Kinrara Academy Oval, Kuala Lumpur",10,0,0,3,0,0,5,3,0,3,0,100,1,4
1156214,2018,2018-09-22,ICC Women's Championship,West Indies,South Africa,West Indies,bat,West Indies,"Kensington Oval, Barbados, Bridgetown",15,5,33,2,1,50,2,2,1,1,50,50,0,2
1157708,2018,2018-09-16,ICC Women's Championship,Sri Lanka,India,Sri Lanka,field,Sri Lanka,"Chilaw Marians Cricket Club Ground, Ftz Sports Complex",11,2,18,1,1,100,1,1,1,0,100,0,1,0
1156212,2018,2018-09-16,ICC Women's Championship,West Indies,South Africa,West Indies,field,South Africa,"Kensington Oval, Barbados, Bridgetown",15,5,33,2,1,50,2,2,1,1,50,50,1,2
1157707,2018,2018-09-13,ICC Women's Championship,Sri Lanka,India,India,bat,India,"Galle International Stadium, Galle",11,2,18,2,0,0,5,2,0,2,0,100,1,1
1157706,2018,2018-09-11,ICC Women's Championship,Sri Lanka,India,Sri Lanka,bat,India,"Galle International Stadium, Galle",11,2,18,2,0,0,5,2,0,2,0,100,1,1
1126729,2018,2018-07-13,ICC Women's Championship,New Zealand,England,England,bat,New Zealand,"Grace Road, Leicester",18,4,22,2,2,100,2,7,2,0,100,0,1,3
1126728,2018,2018-07-10,ICC Women's Championship,New Zealand,England,England,bat,England,"County Ground, Derby",18,4,22,3,0,0,4,5,0,3,0,60,1,4
1126727,2018,2018-07-07,ICC Women's Championship,New Zealand,England,England,bat,England,"Headingley, Leeds",18,4,22,1,0,0,1,1,0,1,0,100,1,5
1126719,2018,2018-06-15,ICC Women's Championship,South Africa,England,South Africa,bat,England,"St Lawrence Ground, Canterbury",14,2,14,1,0,0,1,3,0,1,0,33,4,5
1126718,2018,2018-06-12,ICC Women's Championship,South Africa,England,South Africa,field,England,"County Ground, Hove, Brighton",14,2,14,1,0,0,1,2,0,1,0,50,3,5
1145892,2018,2018-06-10,New Zealand Women tour of Ireland and England,New Zealand,Ireland,New Zealand,bat,New Zealand,"The Vineyard, Dublin",1,1,100,1,1,100,1,1,1,0,100,0,0,0
1126717,2018,2018-06-09,ICC Women's Championship,South Africa,England,England,bat,South Africa,"County Ground, New Road, Worcester",14,2,14,1,1,100,1,5,1,0,100,0,2,4
1144439,2018,2018-05-14,Bangladesh Women tour of South Africa,South Africa,Bangladesh,South Africa,field,South Africa,"Mangaung Oval, Bloemfontein",14,13,93,1,1,100,1,1,1,0,100,0,2,2
1144438,2018,2018-05-11,Bangladesh Women tour of South Africa,South Africa,Bangladesh,South Africa,bat,South Africa,"Diamond Oval, Kimberley",14,13,93,2,2,100,4,2,2,0,50,0,1,2
1144437,2018,2018-05-09,Bangladesh Women tour of South Africa,South Africa,Bangladesh,South Africa,field,South Africa,"Diamond Oval, Kimberley",14,13,93,2,2,100,4,2,2,0,50,0,2,1
1144436,2018,2018-05-06,Bangladesh Women tour of South Africa,South Africa,Bangladesh,Bangladesh,bat,South Africa,"Senwes Park, Potchefstroom",14,13,93,3,3,100,13,3,3,0,23,0,3,0
1144435,2018,2018-05-04,Bangladesh Women tour of South Africa,South Africa,Bangladesh,South Africa,bat,South Africa,"Senwes Park, Potchefstroom",14,13,93,3,3,100,13,3,3,0,23,0,4,0
1131778,2018,2018-04-12,England Women tour of India,India,England,England,bat,India,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",22,10,45,2,1,50,2,2,1,1,50,50,1,3
1131777,2018,2018-04-09,England Women tour of India,India,England,India,bat,England,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",22,10,45,2,1,50,2,2,1,1,50,50,1,2
1138201,2018,2018-03-24,ICC Women's Championship,Sri Lanka,Pakistan,Pakistan,bat,Pakistan,"Rangiri Dambulla International Stadium, Dambulla",9,3,33,2,0,0,3,2,0,2,0,100,1,1
1138200,2018,2018-03-22,ICC Women's Championship,Sri Lanka,Pakistan,Pakistan,bat,Pakistan,"Rangiri Dambulla International Stadium, Dambulla",9,3,33,2,0,0,3,2,0,2,0,100,1,1
1131233,2018,2018-03-15,ICC Women's Championship,India,Australia,India,field,Australia,"Reliance Stadium, Vadodara",12,3,25,2,0,0,2,2,0,2,0,100,2,4
1131232,2018,2018-03-12,ICC Women's Championship,India,Australia,India,bat,Australia,"Reliance Stadium, Vadodara",12,3,25,2,0,0,2,2,0,2,0,100,2,4
1138193,2018,2018-03-11,ICC Women's Championship,West Indies,New Zealand,West Indies,field,New Zealand,"Hagley Oval, Christchurch",9,3,33,1,0,0,1,4,0,1,0,25,2,2
1138192,2018,2018-03-08,ICC Women's Championship,West Indies,New Zealand,New Zealand,field,New Zealand,"Bert Sutcliffe Oval, Lincoln",9,3,33,2,0,0,2,6,0,2,0,33,2,3
1138191,2018,2018-03-04,ICC Women's Championship,West Indies,New Zealand,West Indies,field,New Zealand,"Bert Sutcliffe Oval, Lincoln",9,3,33,2,0,0,2,6,0,2,0,33,2,3
1123205,2018,2018-02-10,ICC Women's Championship,South Africa,India,India,bat,South Africa,"Senwes Park, Potchefstroom",18,8,44,3,2,66,13,3,2,1,15,33,3,2
1123204,2018,2018-02-07,ICC Women's Championship,South Africa,India,South Africa,field,India,"Diamond Oval, Kimberley",18,8,44,1,0,0,4,1,0,1,0,100,4,3
1122906,2017,2017-11-05,ICC Women's Championship,Pakistan,New Zealand,New Zealand,bat,Pakistan,"Sharjah Cricket Association Stadium, Sharjah",11,2,18,3,1,33,3,3,1,2,33,66,1,3
1122905,2017,2017-11-02,ICC Women's Championship,Pakistan,New Zealand,Pakistan,bat,New Zealand,"Sharjah Cricket Association Stadium, Sharjah",11,2,18,3,1,33,3,3,1,2,33,66,1,4
1122904,2017,2017-10-31,ICC Women's Championship,Pakistan,New Zealand,New Zealand,bat,New Zealand,"Sharjah Cricket Association Stadium, Sharjah",11,2,18,3,1,33,3,3,1,2,33,66,1,4
1086064,2017,2017-10-26,ICC Women's Championship,England,Australia,England,field,Australia,"International Sports Stadium, Coffs Harbour",25,8,32,1,0,0,1,2,0,1,0,50,2,3
1086063,2017,2017-10-22,ICC Women's Championship,England,Australia,Australia,field,Australia,"Allan Border Field, Brisbane",25,8,32,1,0,0,1,10,0,1,0,10,3,3
1085975,2017,2017-07-23,ICC Women's World Cup,India,England,England,bat,England,"Lord'S, London",22,10,45,3,2,66,3,3,2,1,66,33,1,2
1085974,2017,2017-07-20,ICC Women's World Cup,India,Australia,India,bat,India,"County Ground, Derby",12,3,25,1,1,100,2,1,1,0,50,0,1,4
1085973,2017,2017-07-18,ICC Women's World Cup,South Africa,England,South Africa,bat,England,"County Ground, Bristol",14,2,14,3,0,0,3,6,0,3,0,50,3,2
1085972,2017,2017-07-15,ICC Women's World Cup,Sri Lanka,Pakistan,Sri Lanka,bat,Sri Lanka,"Grace Road, Leicester",9,3,33,1,1,100,2,3,1,0,50,0,1,1
1085971,2017,2017-07-15,ICC Women's World Cup,New Zealand,India,New Zealand,field,India,"County Ground, Derby",12,6,50,1,0,0,4,3,0,1,0,33,0,3
1085970,2017,2017-07-15,ICC Women's World Cup,West Indies,England,West Indies,field,England,"County Ground, Bristol",8,1,12,1,0,0,1,6,0,1,0,16,2,3
1085969,2017,2017-07-15,ICC Women's World Cup,South Africa,Australia,Australia,bat,Australia,"County Ground, Taunton",8,1,12,1,0,0,1,3,0,1,0,33,2,4
1085968,2017,2017-07-12,ICC Women's World Cup,New Zealand,England,England,bat,England,"County Ground, Derby",18,4,22,3,0,0,4,5,0,3,0,60,0,4
1085967,2017,2017-07-12,ICC Women's World Cup,India,Australia,Australia,field,Australia,"County Ground, Bristol",12,3,25,1,0,0,2,6,0,1,0,16,1,4
1085966,2017,2017-07-12,ICC Women's World Cup,Sri Lanka,South Africa,Sri Lanka,bat,South Africa,"County Ground, Taunton",10,2,20,1,0,0,2,1,0,1,0,100,1,3
1085965,2017,2017-07-11,ICC Women's World Cup,West Indies,Pakistan,Pakistan,field,West Indies,"Grace Road, Leicester",15,11,73,1,1,100,3,3,1,0,33,0,1,1
1085964,2017,2017-07-09,ICC Women's World Cup,West Indies,Sri Lanka,Sri Lanka,field,West Indies,"County Ground, Derby",6,3,50,1,1,100,1,1,1,0,100,0,0,1
1085963,2017,2017-07-09,ICC Women's World Cup,England,Australia,England,bat,England,"County Ground, Bristol",25,8,32,3,2,66,3,6,2,1,66,16,3,5
1085962,2017,2017-07-08,ICC Women's World Cup,South Africa,India,India,field,South Africa,"Grace Road, Leicester",18,8,44,1,1,100,3,1,1,0,33,0,2,3
1085961,2017,2017-07-08,ICC Women's World Cup,Pakistan,New Zealand,Pakistan,bat,New Zealand,"County Ground, Taunton",11,2,18,1,0,0,2,2,0,1,0,50,1,3
1085960,2017,2017-07-06,ICC Women's World Cup,West Indies,New Zealand,New Zealand,field,New Zealand,"County Ground, Taunton",9,3,33,1,0,0,3,2,0,1,0,50,1,3
1085959,2017,2017-07-05,ICC Women's World Cup,Pakistan,Australia,Australia,bat,Australia,"Grace Road, Leicester",10,0,0,1,0,0,3,3,0,1,0,33,1,5
1085958,2017,2017-07-05,ICC Women's World Cup,Sri Lanka,India,India,bat,India,"County Ground, Derby",11,2,18,1,0,0,1,3,0,1,0,33,0,4
